"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
2.46181402417675e-63,0.801828092044552,0.408,0.356,6.60160048723237e-59,"Immune cell","CALM2"
6.9993201721007e-62,0.861298542897947,0.383,0.323,1.87693769735052e-57,"Immune cell","EEF1D"
5.68744099904155e-59,0.500368404199903,0.582,0.553,1.52514417830298e-54,"Immune cell","TAGLN2"
2.09984815714882e-57,0.684191393381486,0.487,0.452,5.63095281821027e-53,"Immune cell","HSPH1"
6.24084623823098e-55,0.748134758138564,0.48,0.466,1.67354532724402e-50,"Immune cell","AHNAK"
9.54741154143256e-55,0.818663144667553,0.305,0.225,2.56023387895056e-50,"Immune cell","CHD2"
2.47679486006558e-51,0.596042631600114,0.539,0.533,6.64177309675187e-47,"Immune cell","DUSP1"
5.0964921483281e-50,0.772240594015872,0.436,0.414,1.36667533449566e-45,"Immune cell","ARID4B"
4.20038901143554e-48,0.882526883258839,0.332,0.279,1.12637631730655e-43,"Immune cell","SF1"
8.7964572816655e-42,0.629760715694915,0.451,0.441,2.35885798465142e-37,"Immune cell","FUS"
2.32529626591724e-41,0.845201493552127,0.354,0.324,6.23551446668368e-37,"Immune cell","EEF2"
1.82825560673504e-39,0.691706682330519,0.425,0.412,4.90265023502069e-35,"Immune cell","PRPF38B"
2.13207566713286e-36,0.730674774251268,0.387,0.367,5.71737410898349e-32,"Immune cell","H2AFZ"
2.14239764923636e-35,0.716967659819376,0.401,0.395,5.74505353619223e-31,"Immune cell","IDS"
5.39370228931974e-35,0.65448611631174,0.393,0.367,1.44637520590398e-30,"Immune cell","RBM25"
8.83434716707231e-35,0.737276399970749,0.389,0.367,2.36901853632211e-30,"Immune cell","ANKRD12"
7.06615005454237e-33,0.598774805897434,0.358,0.317,1.89485879862608e-28,"Immune cell","NASP"
2.48283075079032e-30,0.775418772686809,0.368,0.366,6.65795894131933e-26,"Immune cell","WAC"
3.71536624266892e-29,0.677990940640341,0.392,0.39,9.96312611634099e-25,"Immune cell","CYCS"
4.53928483504476e-29,0.762989672254185,0.397,0.404,1.2172546213656e-24,"Immune cell","RSRP1"
2.63868109783111e-28,0.724862303211644,0.382,0.387,7.07588723194391e-24,"Immune cell","UBA52"
3.95183100784587e-26,0.606540864514296,0.392,0.39,1.05972300306395e-21,"Immune cell","WSB1"
4.2877802066516e-26,0.574356802800692,0.378,0.359,1.14981114021569e-21,"Immune cell","TUBA1B"
8.67330797311429e-26,0.724832075895706,0.414,0.434,2.32583426607033e-21,"Immune cell","TOB1"
6.81416744077149e-24,0.737023263957491,0.316,0.304,1.82728714091728e-19,"Immune cell","CNBP"
7.50339639787813e-24,0.719259018498499,0.316,0.294,2.012110778055e-19,"Immune cell","HSPD1"
1.91973850377438e-23,0.787845751754856,0.309,0.294,5.14797077172137e-19,"Immune cell","AMD1"
1.68050551390656e-22,0.545459642861484,0.437,0.469,4.50644358609182e-18,"Immune cell","SON"
1.76601191244731e-21,0.585934356618793,0.412,0.438,4.73573754441871e-17,"Immune cell","GPBP1"
1.20130327182144e-18,0.711259421541883,0.326,0.328,3.22141485371636e-14,"Immune cell","MATR3"
8.81201333451992e-15,2.61696836111034,0.27,0.411,2.36302949578486e-10,"Immune cell","IGKC"
1.17763004876431e-14,0.594281385086805,0.408,0.452,3.15793273876637e-10,"Immune cell","IRF2BP2"
1.46121120057897e-11,0.548153195237477,0.357,0.384,3.91838395547258e-07,"Immune cell","RAN"
3.05907826003531e-11,0.69023702239281,0.291,0.301,8.20322426211069e-07,"Immune cell","SEPT7"
8.5383233475435e-08,0.51305765218172,0.362,0.388,0.00228963678887726,"Immune cell","XAF1"
1.07311944188134e-06,0.608097382373219,0.293,0.318,0.0287767709534899,"Immune cell","C6orf62"
1.09460158116103e-05,0.598379795230086,0.279,0.302,0.293528360004142,"Immune cell","IQGAP1"
1.89952544544803e-05,0.517124271220857,0.217,0.301,0.509376743451343,"Immune cell","CLDND1"
4.50630216284961e-05,0.585881357793716,0.278,0.302,1,"Immune cell","TRA2A"
7.23967726214612e-05,0.584066309577412,0.323,0.367,1,"Immune cell","RYBP"
0.000684332483175656,0.534945862086226,0.34,0.403,1,"Immune cell","SELK"
0,2.68993638615033,0.915,0.429,0,"Cancer cell","S100A8"
0,2.68133717753291,0.863,0.344,0,"Cancer cell","SPRR3"
0,2.55389772068738,0.917,0.239,0,"Cancer cell","TACSTD2"
0,2.50410670237811,0.763,0.125,0,"Cancer cell","S100A9"
0,2.44661870087967,0.736,0.133,0,"Cancer cell","CEACAM5"
0,2.42699128501289,0.867,0.302,0,"Cancer cell","KRT13"
0,2.30206467613598,0.688,0.122,0,"Cancer cell","TM4SF1"
0,2.28342995653075,0.896,0.333,0,"Cancer cell","CSTB"
0,2.2584990048518,0.62,0.07,0,"Cancer cell","CEACAM6"
0,2.23385644186281,0.501,0.09,0,"Cancer cell","KRT6A"
0,2.23215641836921,0.748,0.086,0,"Cancer cell","CLDN7"
0,2.21744290796555,0.941,0.35,0,"Cancer cell","S100A11"
0,2.19973986387928,0.56,0.067,0,"Cancer cell","SPINK5"
0,2.19265765714567,0.668,0.066,0,"Cancer cell","CXCL17"
0,2.15785438892413,0.77,0.191,0,"Cancer cell","TNFSF10"
0,2.14325007336905,0.591,0.073,0,"Cancer cell","SFN"
0,2.10941089361538,0.646,0.09,0,"Cancer cell","CSTA"
0,2.08858772840779,0.721,0.136,0,"Cancer cell","EMP1"
0,2.07767624510546,0.368,0.062,0,"Cancer cell","SPRR2A"
0,2.0473146481515,0.71,0.058,0,"Cancer cell","KRT19"
0,2.04192874735085,0.607,0.095,0,"Cancer cell","IL1RN"
0,2.01819753337592,0.559,0.099,0,"Cancer cell","C15orf48"
0,1.9867690359811,0.569,0.054,0,"Cancer cell","SLPI"
0,1.98252746987021,0.715,0.136,0,"Cancer cell","ATP1B1"
0,1.9816581519522,0.539,0.044,0,"Cancer cell","TSPAN1"
0,1.97552395840575,0.612,0.053,0,"Cancer cell","CLDN4"
0,1.9720904235772,0.372,0.043,0,"Cancer cell","SERPINB3"
0,1.97202516441792,0.665,0.076,0,"Cancer cell","IFI27"
0,1.96638814988491,0.651,0.074,0,"Cancer cell","CLDN1"
0,1.92218293198385,0.741,0.073,0,"Cancer cell","ELF3"
0,1.92059801188135,0.524,0.08,0,"Cancer cell","PLAU"
0,1.91012918755289,0.612,0.083,0,"Cancer cell","CD24"
0,1.90958689256929,0.66,0.097,0,"Cancer cell","PERP"
0,1.88037525408474,0.531,0.036,0,"Cancer cell","S100A14"
0,1.88026359462383,0.669,0.172,0,"Cancer cell","ERO1A"
0,1.87794015459843,0.373,0.063,0,"Cancer cell","KRT5"
0,1.86877968916501,0.724,0.088,0,"Cancer cell","CDKN2A"
0,1.84764532205546,0.683,0.07,0,"Cancer cell","SPINT1"
0,1.83465364483074,0.758,0.141,0,"Cancer cell","HSPB1"
0,1.82469652371177,0.614,0.058,0,"Cancer cell","RND3"
0,1.82062633306401,0.373,0.045,0,"Cancer cell","GDF15"
0,1.80821469433463,0.554,0.047,0,"Cancer cell","TMPRSS11D"
0,1.78607236711167,0.38,0.042,0,"Cancer cell","ECM1"
0,1.78055303468609,0.64,0.078,0,"Cancer cell","FAM129B"
0,1.77634129617456,0.572,0.064,0,"Cancer cell","LCN2"
0,1.76979598858173,0.397,0.049,0,"Cancer cell","PLAT"
0,1.76697734627141,0.602,0.075,0,"Cancer cell","PRSS22"
0,1.75990493498823,0.585,0.059,0,"Cancer cell","GPRC5A"
0,1.75441253835514,0.327,0.049,0,"Cancer cell","DUOX2"
0,1.7527168550783,0.301,0.037,0,"Cancer cell","SPRR1B"
0,1.75014183169971,0.351,0.034,0,"Cancer cell","S100A2"
0,1.7466750816329,0.426,0.029,0,"Cancer cell","WFDC2"
0,1.72086809745499,0.312,0.037,0,"Cancer cell","S100P"
0,1.7080727886446,0.543,0.039,0,"Cancer cell","FUT3"
0,1.70214122461649,0.65,0.082,0,"Cancer cell","MAP3K13"
0,1.69922550719304,0.472,0.059,0,"Cancer cell","APOL1"
0,1.69271563529936,0.563,0.053,0,"Cancer cell","MALL"
0,1.67497970472334,0.783,0.219,0,"Cancer cell","PPDPF"
0,1.66879225669136,0.52,0.045,0,"Cancer cell","H1F0"
0,1.66419416666065,0.608,0.091,0,"Cancer cell","CD59"
0,1.65286377826388,0.426,0.033,0,"Cancer cell","FXYD3"
0,1.64808357506064,0.689,0.173,0,"Cancer cell","TMBIM1"
0,1.64376052305207,0.571,0.062,0,"Cancer cell","NDRG2"
0,1.64224481637911,0.413,0.028,0,"Cancer cell","FMO3"
0,1.63157210894111,0.581,0.083,0,"Cancer cell","TNFAIP2"
0,1.62828668740796,0.601,0.05,0,"Cancer cell","JUP"
0,1.62814747790868,0.442,0.034,0,"Cancer cell","KLK10"
0,1.62437565351984,0.545,0.095,0,"Cancer cell","HES1"
0,1.62142342870509,0.544,0.048,0,"Cancer cell","EPHA2"
0,1.61030063700241,0.495,0.029,0,"Cancer cell","TSPAN6"
0,1.6096856572543,0.496,0.03,0,"Cancer cell","S100A16"
0,1.60949747068724,0.351,0.023,0,"Cancer cell","RBP1"
0,1.60911796260066,0.686,0.125,0,"Cancer cell","GSTP1"
0,1.60899436011047,0.629,0.077,0,"Cancer cell","SPINT2"
0,1.6003579089744,0.396,0.025,0,"Cancer cell","CEACAM7"
0,1.59640473481417,0.378,0.029,0,"Cancer cell","CLCA4"
0,1.57908901784307,0.449,0.037,0,"Cancer cell","PDZK1IP1"
0,1.56482688314773,0.466,0.031,0,"Cancer cell","KRT15"
0,1.56408313966777,0.807,0.401,0,"Cancer cell","IFI6"
0,1.5631110676936,0.406,0.037,0,"Cancer cell","MUC4"
0,1.55654034019051,0.463,0.036,0,"Cancer cell","SCEL"
0,1.55221800489135,0.739,0.214,0,"Cancer cell","ANXA2"
0,1.54798633609123,0.359,0.02,0,"Cancer cell","AGR2"
0,1.5380539433956,0.427,0.04,0,"Cancer cell","F3"
0,1.53799864888829,0.427,0.029,0,"Cancer cell","MUC1"
0,1.53496030152662,0.473,0.033,0,"Cancer cell","PPL"
0,1.53286459209396,0.961,0.669,0,"Cancer cell","SAT1"
0,1.52477626481892,0.504,0.035,0,"Cancer cell","SDC1"
0,1.51609613970509,0.692,0.175,0,"Cancer cell","LGALS3"
0,1.49983474763272,0.492,0.023,0,"Cancer cell","TRIM29"
0,1.49434546956155,0.582,0.055,0,"Cancer cell","F11R"
0,1.47897269830795,0.719,0.203,0,"Cancer cell","ALDOA"
0,1.46912088240911,0.439,0.037,0,"Cancer cell","CD9"
0,1.46720107011659,0.531,0.043,0,"Cancer cell","NECTIN4"
0,1.4590134284187,0.423,0.037,0,"Cancer cell","CEACAM1"
0,1.45873875014192,0.477,0.025,0,"Cancer cell","MAL2"
0,1.45487972239789,0.664,0.149,0,"Cancer cell","PLSCR1"
0,1.44637755396522,0.429,0.037,0,"Cancer cell","TMPRSS2"
0,1.44252134157746,0.418,0.027,0,"Cancer cell","A2ML1"
0,1.43904191422174,0.413,0.029,0,"Cancer cell","NCCRP1"
0,1.43518193590512,0.453,0.03,0,"Cancer cell","DSP"
0,1.39762726466231,0.364,0.023,0,"Cancer cell","TMPRSS11E"
0,1.39706055924895,0.496,0.032,0,"Cancer cell","EMP2"
0,1.395241661445,0.432,0.027,0,"Cancer cell","KRT80"
0,1.39423943471775,0.448,0.03,0,"Cancer cell","ITGB8"
0,1.39226468699585,0.502,0.038,0,"Cancer cell","CNN3"
0,1.38015349664895,0.432,0.026,0,"Cancer cell","KRT7"
0,1.37267531462566,0.488,0.059,0,"Cancer cell","ADM"
0,1.35580631332877,0.499,0.041,0,"Cancer cell","CDKN2B"
0,1.35569603490317,0.488,0.056,0,"Cancer cell","IFNGR2"
0,1.35138896442283,0.626,0.224,0,"Cancer cell","NDRG1"
0,1.34704591206977,0.402,0.021,0,"Cancer cell","HSPB8"
0,1.34395697203972,0.496,0.052,0,"Cancer cell","MYO6"
0,1.34115151429212,0.726,0.246,0,"Cancer cell","RAC1"
0,1.33797639738558,0.605,0.116,0,"Cancer cell","HEBP2"
0,1.32940895291848,0.401,0.026,0,"Cancer cell","EPS8L1"
0,1.30160252435965,0.738,0.274,0,"Cancer cell","TPM4"
0,1.29939892269775,0.436,0.023,0,"Cancer cell","PLS3"
0,1.29928587194952,0.379,0.02,0,"Cancer cell","PRSS8"
0,1.29563174773041,0.466,0.042,0,"Cancer cell","B3GNT5"
0,1.29383110627889,0.36,0.032,0,"Cancer cell","PRSS27"
0,1.29007779798819,0.44,0.024,0,"Cancer cell","ZNF185"
0,1.27284295180997,0.448,0.046,0,"Cancer cell","LMO7"
0,1.25809095241498,0.502,0.056,0,"Cancer cell","CARHSP1"
0,1.25424208857796,0.589,0.104,0,"Cancer cell","COPB2"
0,1.25295660017028,0.417,0.028,0,"Cancer cell","ADGRF1"
0,1.24222391835907,0.438,0.033,0,"Cancer cell","TRIM16"
0,1.23960310128664,0.432,0.067,0,"Cancer cell","SOX4"
0,1.2258786731231,0.383,0.02,0,"Cancer cell","PLS1"
0,1.22004476904918,0.311,0.021,0,"Cancer cell","GABRP"
0,1.21652469683728,0.428,0.025,0,"Cancer cell","C6orf132"
0,1.20687145640446,0.531,0.077,0,"Cancer cell","TMEM41A"
0,1.20645899280044,0.385,0.026,0,"Cancer cell","PITX1"
0,1.19773201838191,0.41,0.014,0,"Cancer cell","GNG12"
0,1.19745749469117,0.572,0.098,0,"Cancer cell","DSTN"
0,1.19322655101824,0.528,0.125,0,"Cancer cell","RAP2B"
0,1.18940068262178,0.42,0.03,0,"Cancer cell","ADAM9"
0,1.18065453073653,0.366,0.041,0,"Cancer cell","HK2"
0,1.17917184522869,0.711,0.299,0,"Cancer cell","SERP1"
0,1.17566150960097,0.31,0.018,0,"Cancer cell","LIPH"
0,1.17289563475465,0.42,0.021,0,"Cancer cell","ERBB3"
0,1.16961218446479,0.398,0.022,0,"Cancer cell","PROM2"
0,1.16641139420688,0.456,0.051,0,"Cancer cell","TMEM159"
0,1.16468681787795,0.537,0.101,0,"Cancer cell","KLF4"
0,1.16410819189789,0.352,0.017,0,"Cancer cell","PLOD2"
0,1.16027882236846,0.458,0.082,0,"Cancer cell","MXD1"
