"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
1.04986096162141e-64,1.37440004828666,0.493,0.039,2.43893199994271e-60,"Progenitor T cell","HIST1H1B"
2.80299049813787e-64,1.18077094213997,0.474,0.03,6.51162722622408e-60,"Progenitor T cell","TTK"
9.0864454911827e-64,1.1188254206544,0.43,0.016,2.11087215205665e-59,"Progenitor T cell","KIF2C"
9.75908149990029e-64,1.16526059757339,0.52,0.048,2.26713222324184e-59,"Progenitor T cell","PCLAF"
1.29219824488687e-63,1.12600266790584,0.46,0.025,3.00190574269669e-59,"Progenitor T cell","RRM2"
7.83679995904019e-63,1.13261835079703,0.414,0.012,1.82056699848463e-58,"Progenitor T cell","SPC25"
2.16502814198407e-61,1.06929413256416,0.821,0.245,5.02957687664319e-57,"Progenitor T cell","SMC4"
9.58267839698334e-61,1.11435059846271,0.536,0.061,2.2261520184032e-56,"Progenitor T cell","PRR11"
1.44756859677856e-60,1.13655647978053,0.831,0.3,3.36284660717627e-56,"Progenitor T cell","TMPO"
6.20742641562597e-60,1.13460222153002,0.55,0.069,1.44204723061407e-55,"Progenitor T cell","TPX2"
6.02952376553886e-59,1.12940704609315,0.474,0.04,1.40071866597233e-54,"Progenitor T cell","CDKN3"
1.25926301501599e-57,1.17326793296965,0.434,0.028,2.92539391018365e-53,"Progenitor T cell","FAM111B"
4.98853554524539e-56,1.03827624577736,0.834,0.308,1.15888669251596e-51,"Progenitor T cell","H2AFV"
1.04218999433576e-55,1.21857440007829,0.427,0.03,2.42111157584141e-51,"Progenitor T cell","HMMR"
1.12187866595466e-55,0.995478392273075,0.437,0.031,2.60623632887928e-51,"Progenitor T cell","FBXO5"
1.32614976797229e-55,1.13494651512636,0.407,0.022,3.08077852597643e-51,"Progenitor T cell","CDC20"
2.06953145946286e-55,1.05738367991844,0.48,0.049,4.80772853347817e-51,"Progenitor T cell","KNL1"
1.19320227313398e-54,0.977261699560235,0.47,0.046,2.77192820071754e-50,"Progenitor T cell","SGO1"
1.38237325364653e-54,1.20900360316912,0.421,0.03,3.21139130554625e-50,"Progenitor T cell","HIST1H2AJ"
4.15651915711342e-54,0.964056055584242,0.437,0.036,9.65600965389019e-50,"Progenitor T cell","CKS1B"
6.56466934171538e-54,0.965986939410933,0.401,0.022,1.5250383347739e-49,"Progenitor T cell","CDK1"
9.98964139310669e-54,0.846659584021736,0.344,0.006,2.32069359203262e-49,"Progenitor T cell","AURKB"
1.34389646183548e-52,0.994770449535862,0.616,0.127,3.12200587049001e-48,"Progenitor T cell","DTYMK"
8.66316209610387e-52,0.99365308750978,0.656,0.154,2.01253918654589e-47,"Progenitor T cell","DNAJC9"
