"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
1.0685823558288e-63,0.768820457262438,0.685,0.467,2.70575738319409e-59,"Tconv cell","CXCR4"
5.20699487787711e-32,0.60754980706963,0.762,0.728,1.31846317302726e-27,"Tconv cell","VIM"
5.97470181475467e-32,0.657580407383878,0.724,0.646,1.51285424651403e-27,"Tconv cell","FOSB"
1.0834836781387e-31,0.833400908451269,0.392,0.229,2.743489021415e-27,"Tconv cell","IL7R"
3.7158486708023e-30,0.593046395613507,0.568,0.45,9.40890041933851e-26,"Tconv cell","MYADM"
2.72012532535405e-26,0.544906014045693,0.58,0.469,6.88762933632899e-22,"Tconv cell","YPEL5"
4.22372421665981e-25,0.521222290931374,0.615,0.516,1.06948920890043e-20,"Tconv cell","LMNA"
7.81850642343019e-24,0.761656735863192,0.39,0.266,1.97972401147676e-19,"Tconv cell","GPR183"
1.82272228820531e-23,0.604368055872775,0.54,0.415,4.61531510596466e-19,"Tconv cell","ANXA1"
2.5525596039951e-15,0.860798276611605,0.421,0.337,6.46333617327599e-11,"Tconv cell","FOS"
2.1855948112505e-240,1.73738799632621,0.505,0.032,5.53414462156738e-236,"Regulatory T cell","FOXP3"
3.2840399760634e-211,1.91155218227211,0.52,0.059,8.31551762339013e-207,"Regulatory T cell","IL2RA"
7.71679917989478e-163,1.36778790209264,0.681,0.201,1.95397072034116e-158,"Regulatory T cell","CTLA4"
4.27702099970317e-159,1.31422637772412,0.626,0.162,1.08298448733484e-154,"Regulatory T cell","BATF"
7.09385800339267e-152,1.27370991810803,0.775,0.32,1.79623578503906e-147,"Regulatory T cell","ICOS"
9.53319835657854e-140,1.33966685116055,0.504,0.105,2.41390115586925e-135,"Regulatory T cell","TBC1D4"
2.64690107432689e-132,1.41090959172527,0.37,0.046,6.70221821030311e-128,"Regulatory T cell","RTKN2"
2.11281069105292e-129,1.4544063182387,0.356,0.042,5.3498479508151e-125,"Regulatory T cell","TNFRSF4"
4.30284736681884e-118,1.21072448460773,0.423,0.081,1.0895239817522e-113,"Regulatory T cell","IKZF2"
5.04550081390004e-110,0.869942054085995,0.896,0.697,1.27757126108763e-105,"Regulatory T cell","IL32"
3.2361794844579e-106,1.08132031216734,0.514,0.144,8.19433007259586e-102,"Regulatory T cell","TNFRSF18"
1.63953447329353e-97,1.21890295333689,0.395,0.085,4.15146523982655e-93,"Regulatory T cell","LTB"
2.42554424401695e-93,0.874157175460472,0.647,0.256,6.14172058027533e-89,"Regulatory T cell","MAF"
5.44205977909773e-87,0.763544103043383,0.884,0.664,1.37798395666534e-82,"Regulatory T cell","S100A4"
1.28597917974627e-82,0.957485581413899,0.549,0.209,3.25622788103553e-78,"Regulatory T cell","DUSP16"
5.1088873068784e-77,0.913904540191997,0.429,0.131,1.29362135497468e-72,"Regulatory T cell","STAM"
1.70296433112755e-71,0.932392663451628,0.431,0.141,4.31207598284807e-67,"Regulatory T cell","ZBTB38"
3.82192461190419e-70,0.877947432369838,0.655,0.331,9.6774953098026e-66,"Regulatory T cell","ARID5B"
6.91237989205118e-67,0.898799146197795,0.481,0.185,1.75028371246628e-62,"Regulatory T cell","ZC3H12D"
7.50318464385649e-67,0.906679307716179,0.331,0.087,1.8998813836709e-62,"Regulatory T cell","CARD16"
1.31550155827943e-62,0.923585993510479,0.314,0.083,3.33098149571935e-58,"Regulatory T cell","CD28"
7.17396352999895e-61,1.03245434265421,0.344,0.103,1.81651930543104e-56,"Regulatory T cell","GADD45A"
4.29741706445462e-54,0.673716349548803,0.753,0.483,1.08814897489055e-49,"Regulatory T cell","BIRC3"
6.12553982483523e-52,0.738533470264025,0.329,0.102,1.55104793904653e-47,"Regulatory T cell","CD4"
3.1579063743217e-50,0.748209772724237,0.443,0.189,7.99613473041997e-46,"Regulatory T cell","GBP5"
3.18716146022533e-49,0.698135859376219,0.565,0.292,8.07021153343655e-45,"Regulatory T cell","CACYBP"
3.54568925502255e-49,0.650333772051688,0.563,0.278,8.97803976264259e-45,"Regulatory T cell","TIGIT"
4.12291185218537e-47,0.769301323691956,0.531,0.272,1.04396251009186e-42,"Regulatory T cell","PMAIP1"
1.39206265685796e-46,0.71755274717916,0.463,0.211,3.52484185343005e-42,"Regulatory T cell","GBP2"
2.81246369683557e-41,0.763909253085434,0.315,0.116,7.12143932675734e-37,"Regulatory T cell","SATB1"
1.17490521644733e-39,0.594783882032608,0.68,0.439,2.97497749856628e-35,"Regulatory T cell","SAT1"
1.25083180528956e-38,0.628670875181917,0.32,0.122,3.1672312141737e-34,"Regulatory T cell","TNFRSF9"
2.59383131092105e-36,0.636197343515994,0.539,0.312,6.5678402623832e-32,"Regulatory T cell","RYBP"
1.49897784660171e-35,0.633355944770835,0.52,0.29,3.79556180538018e-31,"Regulatory T cell","NAMPT"
2.7022789855935e-34,0.727753544722902,0.334,0.147,6.84244061942131e-30,"Regulatory T cell","CTSC"
7.74511074504207e-34,0.611341730634251,0.602,0.403,1.9611394917521e-29,"Regulatory T cell","PKM"
1.27924412960934e-33,0.547969249224292,0.514,0.283,3.23917406058381e-29,"Regulatory T cell","HERPUD1"
1.16384353871494e-32,0.58430973491959,0.412,0.205,2.9469682243801e-28,"Regulatory T cell","FOXO1"
4.76419546419039e-32,0.541736409768509,0.42,0.209,1.20634193348765e-27,"Regulatory T cell","CYTOR"
6.25137905175716e-32,0.550649788255426,0.437,0.223,1.58291168969543e-27,"Regulatory T cell","PBXIP1"
2.33160646202192e-31,0.600311643163113,0.407,0.205,5.9038607224857e-27,"Regulatory T cell","SMAP2"
2.37543553637663e-31,0.538535076200835,0.384,0.179,6.01484032165927e-27,"Regulatory T cell","PIM2"
1.31663667629328e-29,0.578519928357773,0.332,0.148,3.33385572804221e-25,"Regulatory T cell","IRS2"
1.7324730691778e-28,0.530114642618078,0.575,0.37,4.38679505846511e-24,"Regulatory T cell","CYTIP"
9.10578773543102e-28,0.577286338847095,0.329,0.154,2.30567651248849e-23,"Regulatory T cell","FAS"
4.49067235724381e-27,0.539432596810808,0.414,0.223,1.13708314757771e-22,"Regulatory T cell","NOP58"
1.25747382283192e-26,0.524480814556523,0.341,0.164,3.18404946679271e-22,"Regulatory T cell","AKIRIN2"
9.85010531473121e-26,0.597633436754844,0.328,0.158,2.49414516674309e-21,"Regulatory T cell","GATA3"
1.46200215470018e-25,0.500375438466764,0.613,0.447,3.70193565591633e-21,"Regulatory T cell","ENO1"
1.84392360452385e-25,0.520737950379103,0.455,0.266,4.66899895901484e-21,"Regulatory T cell","TFRC"
5.77472349976111e-25,0.541975435561029,0.326,0.158,1.46221773737451e-20,"Regulatory T cell","IL6ST"
1.88298450159345e-24,0.524827353679211,0.441,0.256,4.76790505648476e-20,"Regulatory T cell","RAB11FIP1"
2.38809124768002e-24,0.533124545503008,0.383,0.207,6.04688584825059e-20,"Regulatory T cell","PRDM2"
6.68279874703645e-22,0.52354234845967,0.31,0.158,1.6921514707371e-17,"Regulatory T cell","PELI1"
5.18164115588286e-241,2.13714082046037,0.829,0.243,1.3120433570811e-236,"Cytotoxic T cell","GNLY"
2.41548751474675e-215,1.76201422763088,0.798,0.216,6.11625593609026e-211,"Cytotoxic T cell","GZMA"
7.12856724759791e-202,1.21722160166775,0.971,0.428,1.80502451276427e-197,"Cytotoxic T cell","CCL5"
4.28413415668412e-196,1.54169505660447,0.729,0.167,1.08478560981399e-191,"Cytotoxic T cell","GZMB"
1.05168325444964e-177,1.32512782398921,0.806,0.248,2.66296716859193e-173,"Cytotoxic T cell","NKG7"
2.58697638993594e-151,1.41844509785451,0.525,0.102,6.55048291695678e-147,"Cytotoxic T cell","PRF1"
2.35627750926228e-147,1.41551998359583,0.373,0.035,5.96633028120303e-143,"Cytotoxic T cell","KLRD1"
1.44134093155598e-118,1.2269824794674,0.39,0.06,3.6496193727929e-114,"Cytotoxic T cell","CTSW"
1.24151570492837e-114,1.06183312987626,0.592,0.166,3.14364191644912e-110,"Cytotoxic T cell","CD8A"
1.20555111207825e-108,1.20291471816287,0.497,0.128,3.05257597089335e-104,"Cytotoxic T cell","LAG3"
1.37206642394777e-85,1.06419846050678,0.378,0.084,3.47420939207816e-81,"Cytotoxic T cell","GZMH"
1.77493346241452e-74,0.855785248477399,0.568,0.218,4.4943090201798e-70,"Cytotoxic T cell","ALOX5AP"
2.6738099071137e-55,0.784113041525964,0.509,0.223,6.77035406580259e-51,"Cytotoxic T cell","PTPN22"
2.48487375317817e-52,0.675413104565489,0.731,0.444,6.29194883042244e-48,"Cytotoxic T cell","SLC7A5"
1.92791805012736e-49,0.657020758344908,0.669,0.399,4.88168129472748e-45,"Cytotoxic T cell","PTMS"
3.03855309504822e-49,0.783678803622221,0.319,0.1,7.69392029197159e-45,"Cytotoxic T cell","ITGAE"
3.14525149472642e-48,0.767026988742046,0.304,0.09,7.96409130979676e-44,"Cytotoxic T cell","ITGA1"
1.52803972639651e-47,0.71605908122731,0.445,0.186,3.8691493912086e-43,"Cytotoxic T cell","METRNL"
8.05352268636548e-47,0.672592631383339,0.688,0.418,2.0392324794146e-42,"Cytotoxic T cell","HLA-DRB1"
6.7687858852818e-44,0.796310467006682,0.306,0.103,1.7139242740122e-39,"Cytotoxic T cell","RALA"
7.03985866274227e-42,0.734971311715117,0.304,0.102,1.78256261199297e-37,"Cytotoxic T cell","LDLRAD4"
2.99796855921876e-40,0.663670107439248,0.402,0.17,7.59115618879782e-36,"Cytotoxic T cell","HLA-DPB1"
2.54578205199804e-37,0.695957718822958,0.369,0.156,6.44617473386423e-33,"Cytotoxic T cell","APOBEC3G"
1.17546453122206e-35,0.635296456088483,0.425,0.199,2.97639373950738e-31,"Cytotoxic T cell","VPS37B"
3.37486744264898e-33,0.743016060928522,0.326,0.137,8.54550185153147e-29,"Cytotoxic T cell","CXCR6"
6.15750174181372e-33,0.60462264175113,0.365,0.162,1.55914101604465e-28,"Cytotoxic T cell","IKZF3"
9.84961082989091e-33,0.569808579756328,0.391,0.181,2.49401995823668e-28,"Cytotoxic T cell","CTSD"
5.61906053226414e-32,0.583462259461676,0.345,0.149,1.4228023173746e-27,"Cytotoxic T cell","CST7"
1.98692801988677e-31,0.612171758432648,0.491,0.273,5.0311004391553e-27,"Cytotoxic T cell","CD3G"
3.05704450098804e-31,0.555882586943664,0.469,0.242,7.74074238095181e-27,"Cytotoxic T cell","CLEC2B"
4.1088044457614e-31,0.551301842188782,0.473,0.252,1.04039037371124e-26,"Cytotoxic T cell","RBPJ"
4.57871885902278e-31,0.798682514819509,0.395,0.187,1.15937740229316e-26,"Cytotoxic T cell","CCL4"
