"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
1.11191880384379e-305,1.14750249634386,0.986,0.988,2.81548960321286e-301,"Immortal Can","MALAT1"
3.21768660319417e-286,1.71127290239724,0.9,0.836,8.14750424794797e-282,"Immortal Can","MTRNR2L12"
6.92025492744596e-200,1.787142745058,0.8,0.723,1.75227775017859e-195,"Immortal Can","MTRNR2L1"
1.02317858154859e-182,1.25277924615133,0.815,0.814,2.59079048633917e-178,"Immortal Can","NEAT1"
1.2848072652532e-69,1.31329611834055,0.61,0.594,3.25326047634762e-65,"Immortal Can","CTB-36O1-5"
1.05704923990843e-67,1.45022778125185,0.503,0.406,2.67655438037214e-63,"Immortal Can","MTRNR2L8"
1.17670786069282e-51,1.0749470728495,0.541,0.505,2.9795419740603e-47,"Immortal Can","SNORD3A"
3.64485249421693e-28,0.52824588821835,0.699,0.849,9.2291310006067e-24,"Immortal Can","ABCC5"
1.23529065053385e-17,0.517136790959215,0.287,0.518,3.12787945621675e-13,"Immortal Can","GPM6A"
5.78452936690384e-11,0.8848175582574,0.435,0.486,1.46470068099372e-06,"Immortal Can","COL7A1"
8.47572877380996e-11,0.606982534972641,0.198,0.33,2.14613928281642e-06,"Immortal Can","GPR85"
1.7692967812692e-10,0.622493946621243,0.304,0.515,4.48003637985174e-06,"Immortal Can","SEMA3E"
7.17834641328651e-09,0.723214667832951,0.518,0.689,0.000181762909530828,"Immortal Can","STAT6"
4.12887989171846e-05,0.508967124480943,0.22,0.326,1,"Immortal Can","CHD3"
6.70489135005386e-05,0.595725863467913,0.474,0.623,1,"Immortal Can","SRRM2"
0.000152962976149688,0.809208663376646,0.362,0.434,1,"Immortal Can","Y-RNA"
0.000168845621850963,0.554585586861054,0.542,0.745,1,"Immortal Can","RNF213"
8.37753420995226e-254,0.931169540018729,0.478,0.068,2.12127543730201e-249,"Proliferative Can","BIRC5"
4.17613640228777e-243,1.01073747706247,0.638,0.151,1.05743949842329e-238,"Proliferative Can","TK1"
3.83859673741404e-240,0.914029739419571,0.634,0.149,9.71971079880608e-236,"Proliferative Can","HMGB2"
1.6275579234765e-239,1.03185280051775,0.465,0.071,4.12113941803486e-235,"Proliferative Can","TPX2"
1.9619092771821e-234,0.848712084732973,0.442,0.061,4.9677504807528e-230,"Proliferative Can","CDCA3"
6.59847328185722e-223,0.844609997028671,0.474,0.077,1.67079941969907e-218,"Proliferative Can","MKI67"
2.64555390422611e-218,1.00091765328431,0.457,0.078,6.69880704089095e-214,"Proliferative Can","UBE2C"
3.83728177237147e-197,0.70873304380694,0.355,0.044,9.7163811758218e-193,"Proliferative Can","AURKB"
2.97945446717498e-195,0.834253447355525,0.443,0.077,7.54427665633376e-191,"Proliferative Can","CENPF"
3.7708396597236e-192,0.886460562375721,0.582,0.159,9.54814310238613e-188,"Proliferative Can","CKS1B"
2.64793446781944e-180,0.816749181719129,0.34,0.046,6.70483486596561e-176,"Proliferative Can","CCNB1"
3.16325760515685e-176,0.836509737849129,0.645,0.212,8.00968458201767e-172,"Proliferative Can","PTTG1"
2.78146182208753e-175,0.765428203658395,0.313,0.038,7.04293947970783e-171,"Proliferative Can","TOP2A"
1.36372826751803e-166,0.695031853307095,0.363,0.06,3.45309634618241e-162,"Proliferative Can","CDK1"
2.62108423630783e-157,0.756663194874148,0.868,0.473,6.63684739475505e-153,"Proliferative Can","HMGB1"
1.02287879636793e-156,0.616645994301002,0.331,0.051,2.59003140028325e-152,"Proliferative Can","FOXM1"
3.26636862420184e-155,0.68006106252776,0.426,0.094,8.27077199334149e-151,"Proliferative Can","NCAPD2"
2.49020758396868e-154,0.663107495076151,0.361,0.065,6.3054546233671e-150,"Proliferative Can","PCLAF"
4.84040530878734e-154,0.71094574480246,0.471,0.119,1.22563902823804e-149,"Proliferative Can","ECT2"
5.35701113479892e-152,0.656268582452708,0.351,0.062,1.35644878944243e-147,"Proliferative Can","NUSAP1"
7.55293304182043e-151,0.66522781352666,0.423,0.094,1.91247817551935e-146,"Proliferative Can","CENPW"
3.23672506919773e-147,0.722824250337262,0.344,0.062,8.19571154771557e-143,"Proliferative Can","TROAP"
7.16713852950643e-147,0.657922803189961,0.631,0.218,1.81479114705632e-142,"Proliferative Can","SMC4"
1.67334853463988e-141,0.747579598988407,0.826,0.446,4.23708582456165e-137,"Proliferative Can","TUBA1B"
7.00329174760732e-135,0.650398253507024,0.474,0.136,1.77330350341165e-130,"Proliferative Can","TUBBP1"
1.63884981442143e-132,0.517228635650589,0.344,0.068,4.14973161509649e-128,"Proliferative Can","TACC3"
3.11899193101947e-132,0.710907644545886,0.749,0.355,7.89759946853441e-128,"Proliferative Can","H2AFZ"
8.44848226003768e-132,0.624564821836162,0.763,0.346,2.13924019306414e-127,"Proliferative Can","UBE2S"
8.96085809107483e-132,0.686619367477906,0.824,0.442,2.26897887724106e-127,"Proliferative Can","TUBB"
6.26415389780806e-128,0.58634831863075,0.305,0.055,1.58614640846398e-123,"Proliferative Can","FEN1"
2.27146540025335e-127,0.53921647498257,0.416,0.103,5.75157753998152e-123,"Proliferative Can","NUDT1"
6.4104589949922e-124,0.626704961347844,0.566,0.202,1.62319232212198e-119,"Proliferative Can","RANBP1"
1.33134322062744e-123,0.631915012794414,0.665,0.279,3.37109416895075e-119,"Proliferative Can","STMN1"
4.72895486879694e-115,0.591606733867479,0.64,0.272,1.19741866232807e-110,"Proliferative Can","H2AFV"
5.35830071800064e-108,0.528115343535948,0.687,0.315,1.35677532480494e-103,"Proliferative Can","MRPL51"
1.39210360311901e-106,0.567814414725482,0.808,0.428,3.52494553345766e-102,"Proliferative Can","NUCKS1"
4.91203957581998e-104,0.560962675529003,0.823,0.466,1.24377754099338e-99,"Proliferative Can","ANAPC11"
1.74053301952052e-103,0.587213940221664,0.503,0.183,4.4072036587279e-99,"Proliferative Can","CKS2"
2.19292190587442e-103,0.548381751386774,0.48,0.168,5.55269755786463e-99,"Proliferative Can","LSM4"
6.63282633949749e-102,0.545163300948542,0.619,0.267,1.67949795742416e-97,"Proliferative Can","SIVA1"
6.40792633228556e-101,0.572790831288324,0.679,0.331,1.62255102659803e-96,"Proliferative Can","HMGN2"
1.98093199727691e-98,0.551430796031975,0.616,0.27,5.01591791030486e-94,"Proliferative Can","NME1"
5.33042074175756e-98,0.500203369209273,0.457,0.152,1.34971583602043e-93,"Proliferative Can","CCDC34"
4.55934112012843e-97,0.574701752471104,0.811,0.451,1.15447076502772e-92,"Proliferative Can","MT2A"
2.65905793651022e-96,0.507657528797893,0.455,0.155,6.73300060103752e-92,"Proliferative Can","STRA13"
6.36312144844522e-95,0.523631723887347,0.72,0.366,1.61120598196081e-90,"Proliferative Can","TUBB4B"
3.9177916728338e-91,0.537532302886859,0.827,0.502,9.92024029478245e-87,"Proliferative Can","TUBA1C"
3.81775989950621e-87,0.506533697481001,0.733,0.391,9.66694984153969e-83,"Proliferative Can","BANF1"
5.05111565385928e-85,0.500944241990779,0.711,0.376,1.27899299471371e-80,"Proliferative Can","HN1"
1.10668373473973e-81,0.567198609046495,0.418,0.156,2.80223388473447e-77,"Proliferative Can","KPNA2"
1.99141696358415e-73,0.54416975914418,0.685,0.38,5.04246689349143e-69,"Proliferative Can","PPIAL3"
3.56311193951045e-169,0.620352967194274,0.617,0.172,9.02215574203442e-165,"Metastasis Can","SERPINB5"
4.32619130163717e-152,0.645257377333399,0.64,0.199,1.09543489948755e-147,"Metastasis Can","AMD1"
1.27954478676568e-145,0.588340666962601,0.523,0.141,3.23993535456939e-141,"Metastasis Can","GJA1"
7.17725007052093e-134,0.69211863075894,0.845,0.385,1.8173514903566e-129,"Metastasis Can","TM4SF1"
1.82922742855278e-131,0.548281729107002,0.52,0.15,4.63178677183849e-127,"Metastasis Can","TIPARP"
7.63901200296964e-127,0.588764725297976,0.613,0.204,1.93427422927194e-122,"Metastasis Can","OVOL1"
6.07690076669642e-122,0.568107080252179,0.557,0.179,1.5387320431352e-117,"Metastasis Can","TRIB1"
5.90399907101503e-120,0.549778365273118,0.636,0.225,1.49495160477172e-115,"Metastasis Can","SLC2A1"
2.93155684033006e-115,0.588146006148855,0.986,0.703,7.42299507539974e-111,"Metastasis Can","PERP"
2.43054108752298e-113,0.590530249637269,0.791,0.345,6.15437308771694e-109,"Metastasis Can","B3GNT5"
2.05418609576709e-111,0.596221077638649,0.571,0.194,5.20140461309185e-107,"Metastasis Can","RND3"
4.84048019345578e-111,0.557357179346578,0.471,0.14,1.22565798978494e-106,"Metastasis Can","NCOA7"
4.91445495682997e-107,0.511557811450159,0.971,0.644,1.24438913961892e-102,"Metastasis Can","YWHAZ"
8.49727144206429e-106,0.523454980536044,0.37,0.096,2.1515941018451e-101,"Metastasis Can","ERRFI1"
6.37919111949158e-105,0.54829793437944,0.669,0.27,1.61527498336646e-100,"Metastasis Can","SEPP1"
2.74607688442237e-98,0.506264045065979,0.74,0.324,6.95334127904588e-94,"Metastasis Can","GPNMB"
3.81497747201956e-97,0.566843128251795,0.697,0.301,9.65990445690073e-93,"Metastasis Can","ATF3"
2.43672874247574e-95,0.504129298456106,0.813,0.395,6.17004084882283e-91,"Metastasis Can","SGK1"
2.55659477132097e-88,0.768730959001792,0.369,0.11,6.47355362046184e-84,"Metastasis Can","SERPINB3"
1.17849787356593e-84,0.70329205442983,0.666,0.288,2.9840744656563e-80,"Metastasis Can","CXCL8"
1.42362441544064e-82,0.518985651592607,0.609,0.245,3.60475938233723e-78,"Metastasis Can","NDRG1"
4.65834001456796e-80,0.619847110481929,0.693,0.325,1.17953827508875e-75,"Metastasis Can","KRT6B"
1.49725736492971e-73,0.580718734987062,0.465,0.181,3.79120537373852e-69,"Metastasis Can","CXCL1"
1.18807708534894e-72,0.60802609872406,0.335,0.105,3.00832998781204e-68,"Metastasis Can","CCL20"
5.80232079663879e-72,0.543315521329256,0.618,0.269,1.46920564891691e-67,"Metastasis Can","IGFBP3"
9.03229428165215e-69,0.615688633053501,0.929,0.611,2.28706723505714e-64,"Metastasis Can","NFKBIA"
2.60363703475099e-58,0.66335409692571,0.881,0.56,6.59266933569299e-54,"Metastasis Can","FABP5"
1.63272986562392e-55,0.506920885394004,0.597,0.291,4.13423529274632e-51,"Metastasis Can","LY6D"
0,2.61363858822908,0.799,0.088,0,"Keratinocyte Can","SPRR1A"
0,2.29431274186895,0.673,0.054,0,"Keratinocyte Can","NCCRP1"
0,2.16730058399487,0.703,0.058,0,"Keratinocyte Can","TMPRSS11E"
0,1.67219122667945,0.438,0.012,0,"Keratinocyte Can","APOBEC3A"
0,1.3256692696939,0.465,0.018,0,"Keratinocyte Can","OR11G2"
4.10556179250045e-255,1.76498231878439,0.565,0.051,1.03956930147904e-250,"Keratinocyte Can","HOPX"
5.75499540091874e-253,1.86802698550405,0.655,0.077,1.45722238546664e-248,"Keratinocyte Can","CEACAM1"
1.10663886513544e-249,2.10055910862909,0.865,0.171,2.80212027040945e-245,"Keratinocyte Can","RHCG"
1.90609532050317e-241,1.0484291784771,0.402,0.021,4.82642396104609e-237,"Keratinocyte Can","FAM3D"
6.93423715718651e-238,1.36026163495336,0.505,0.042,1.7558181905712e-233,"Keratinocyte Can","SCEL"
